node_id,lower_word,normal_case,entity_type,degree
661,lip reading,lip reading,0,1
662,eye tracking,eye tracking,0,1
663,facial expressions analysis,facial expressions analysis,0,1
664,information systems planning,Information systems planning,0,1
665,geo - information systems,Geo - information systems,0,1
666,document - based question answering,Document - based Question Answering,0,1
667,question and answer,question and answer,0,1
668,chinese open - domain question answering dbqa,Chinese Open - Domain Question Answering DBQA,0,1
669,natural language understanding,natural language understanding,0,1
670,agricultural information retrieval,agricultural information retrieval,0,1
671,robocup rescue,RoboCup Rescue,0,1
672,semantic query optimisation,Semantic query optimisation,0,1
673,semantic web personalization,Semantic Web personalization,0,1
674,multi - oracle optimization,multi - oracle optimization,0,1
675,multi - target tracking,multi - target tracking,0,1
676,multi - target tracking based,multi - target tracking based,0,1
677,end - to - end learning,end - to - end learning,0,1
678,online,online,0,1
679,skin segmentation,skin segmentation,0,1
680,color representation,color representation,0,1
681,color pixel classification,color pixel classification,0,1
682,health information technology industry,health information technology industry,0,1
683,united nations international disaster reduction strategy isdr,United Nations International Disaster Reduction Strategy ISDR,0,1
684,part - of - speech,Part - of - Speech,0,1
685,statistical machine translation workshop,Statistical Machine Translation Workshop,0,1
686,fixed cell scanning,fixed cell scanning,0,1
687,cytology automation,Cytology automation,0,1
688,reaction - diffusion,reaction - diffusion,1,1
689,addressed neural network,addressed neural network,1,1
690,m - matrix theory,M - matrix theory,1,1
691,penn - lehman automated trading project,Penn - Lehman Automated Trading project,1,1
692,trail - and - error procedure,trail - and - error procedure,1,1
693,back - propagation neural network bpnn,back - propagation neural network BPNN,1,1
694,particle,particle,1,1
695,t - svr,T - SVR,1,1
696,pso - svr model,PSO - SVR model,1,1
697,pso - svr,PSO - SVR,1,1
698,vector regression svr,vector regression SVR,1,1
699,adaptive dynamic programming algorithm,adaptive dynamic programming algorithm,1,2
700,hamilton jacobi isaacs equation,Hamilton Jacobi Isaacs equation,1,1
701,zero - sum game,zero - sum game,1,1
702,h,H,1,1
703,neural networks,neural networks,1,41
704,greedy heuristic dynamic programming iteration algorithm,greedy heuristic dynamic programming iteration algorithm,1,1
705,genetic algorithm,genetic algorithm,1,3
706,patch - based texture synthesis,patch - based texture synthesis,1,1
707,patched - based texture synthesis,patched - based texture synthesis,1,1
708,discrete event system,Discrete Event System,1,1
709,object oriented design,Object Oriented design,1,2
710,oo devs,OO DEVS,1,1
711,rayleigh fading channel,Rayleigh fading channel,1,1
712,channel equalization,Channel Equalization,1,2
713,adaptive equalizer,adaptive equalizer,1,2
714,turbo - coding,Turbo - coding,1,1
715,minimum cross - entropy minimization,Minimum Cross - Entropy minimization,1,1
716,mathlab - simulink,Mathlab - Simulink,1,1
717,petri net,Petri Net,1,2
718, sigma calculus, sigma calculus,1,1
719,object - oriented analysis,object - oriented analysis,1,1
720,oo formalism,OO formalism,1,1
721,-calculus,-calculus,1,1
722,digital elevation,Digital elevation,1,1
723,artificial neural networks,Artificial Neural Networks,1,19
724,genetic algorithms,Genetic Algorithms,1,8
725,reengineering,Reengineering,1,2
726,theory of demo,Theory of DEMO,1,1
727,lp regularization,Lp regularization,1,1
728,hilbert space,Hilbert space,1,3
729,graphs theory,graphs theory,1,1
730,graph theory,graph theory,1,2
731,generalised color,generalised color,1,1
732,generalised color moments,Generalised color moments,1,1
733,adaptive finite element algorithm,adaptive finite element algorithm,1,1
734,linear elliptic partial differential equation area,linear elliptic partial differential equation area,1,1
735,fuzzy models,fuzzy models,1,1
736,neural and,neural and,1,1
737,statistical modeling,statistical modeling,1,1
738,fuzzy c - means,Fuzzy C - Means,1,1
739,h ,H ,1,1
740,h  sub  robust optimal control problem,H  sub  robust optimal control problem,1,1
741,hamilton - jacobi - isaacs equation,Hamilton - Jacobi - Isaacs equation,1,1
742,dual heuristic dynamic programming algorithm,dual heuristic dynamic programming algorithm,1,1
743,isi - free threshold receiver,ISI - free threshold receiver,1,1
744,super - decomposition based integrals,super - decomposition based integrals,1,1
745,sub - decomposition,sub - decomposition,1,1
746,lehrer,Lehrer,1,1
747,ehrenfeuchtfraiss,EhrenfeuchtFraiss,1,1
748,friedman statistical test,Friedman statistical test,1,1
749,friedman test,Friedman test,1,1
750,urban proportional index upi,Urban proportional Index UPI,1,1
751,urban intensity index uii,Urban Intensity Index UII,1,1
752,heuristic approach,heuristic approach,1,1
753,machine learning approach,machine learning approach,1,1
754,itakura - saito,Itakura - Saito,1,1
755,unsupervised machine learning algorithm,unsupervised machine learning algorithm,1,1
756,pumping lemma,Pumping Lemma,1,1
757,basis expansion - based sub - optimal algorithm,basis expansion - based sub - optimal algorithm,1,1
758,sequential sensing algorithms,Sequential sensing algorithms,1,1
759,ofdm - based hierarchical cognitive radio cr,OFDM - based hierarchical cognitive radio CR,1,1
760,gyro drift error,gyro drift error,1,1
761,feed - forward neural network,feed - forward neural network,1,3
762,neural network,neural network,1,54
763,optimal brain damage,Optimal Brain Damage,1,1
764,bottom up freezing method,Bottom Up Freezing method,1,1
765,dynamic learning by,dynamic learning by,1,1
766,dynamic learning algorithm,dynamic learning algorithm,1,1
767,efficienttreeminer,EfficientTreeMiner,1,1
768,prefix string representation,prefix string representation,1,1
769,hodgkin - huxley kinetics,Hodgkin - Huxley kinetics,1,1
770,cellular neural network cnn,cellular neural network CNN,1,1
771,poisson equation,Poisson equation,1,1
772,back - propagation technique,back - propagation technique,1,1
773,grammatical evolution,Grammatical evolution,1,2
774,genetic programming,genetic programming,1,2
775,backus naur form,Backus Naur form,1,1
776,meta - grammar,meta - grammar,1,1
777,spectral subtraction,Spectral subtraction,1,1
778,gaussian mixture model - based speaker recognition,Gaussian mixture model - based speaker recognition,1,1
779,neural network controller,neural network controller,1,2
780,robotic,robotic,1,1
781,hierarchical clustering,hierarchical clustering,1,1
782,vector space model,vector space model,1,2
783,interactive genetic programming scheme,interactive genetic programming scheme,1,1
784,artie - fract,ArtiE - Fract,1,1
785,down state,DOWN state,1,1
786,up down,UP DOWN,1,1
787,neural network model,neural network model,1,2
788,up state,UP state,1,1
789,variational super resolution,variational super resolution,1,1
790,optical,optical,1,1
791,variational optimisation,variational optimisation,1,1
792,super resolution optical flow computation,super resolution optical flow computation,1,1
793,variational optical flow computation,variational optical flow computation,1,1
794,evolutionary computation ec,Evolutionary Computation EC,1,1
795,differential evolution de,Differential Evolution DE,1,2
796,evolutionary algorithms,Evolutionary Algorithms,1,2
797,particle swarms,Particle Swarms,1,1
798,if - then,IF - THEN,1,1
799,metaxas memorial cancer,Metaxas Memorial Cancer,1,1
800,miller ,Miller ,1,1
801,radial basis function neural network,radial basis function neural network,1,2
802,discrete cosine transform,discrete cosine transform,1,1
803,japanese generation,Japanese Generation,1,1
804,runge - kutta method,Runge - Kutta method,1,2
805,runge - kutta,Runge - Kutta,1,1
806,runge - kutta methods,Runge - Kutta methods,1,1
807,genetic algorithms ssrcga,Genetic Algorithms SSRCGA,1,1
808,backpropagation algorithm,BackPropagation algorithm,1,2
809,supervised scaled regression clustering,Supervised Scaled Regression Clustering,1,1
810,feedforward artificial neural networks anns,feedforward Artificial Neural Networks ANNs,1,1
811,regression systems,regression systems,1,1
812,boolean,Boolean,1,1
813,-variable,-variable,1,1
814,complex - valued,complex - valued,1,2
815,complex - valued neurons,Complex - valued neurons,1,1
816,recall algorithm,recall algorithm,1,1
817,hopfield neural network,Hopfield neural network,1,1
818,complex - valued neural networks,complex - valued neural networks,1,1
819,hopfield neural network chnn,Hopfield neural network CHNN,1,1
